Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
17.0,15.0,7.0,42.908073120943214,259.0,Yes,128.27535297605007,833.4357999249942,Standard,Standard,High_spent_Large_value_payments,43.0,104118.69,5.0,7.0,5.0,3.0,8853.5575,14.65,555.27,163.64459709895598
21.0,15.0,7.0,22.932619468075337,260.0,Yes,617.606408756715,384.10474414432923,Standard,Standard,High_spent_Large_value_payments,43.0,104118.69,5.0,7.0,5.0,3.0,8853.5575,14.65,555.27,163.64459709895598
18.0,16.0,7.0,31.10344856408696,261.0,Yes,166.6388881615412,795.072264739503,Standard,Standard,High_spent_Large_value_payments,43.0,104118.69,5.0,7.0,5.0,3.0,8853.5575,14.65,555.27,163.64459709895598
17.0,12.0,9.0,34.911430247980874,262.0,Yes,326.92084174390374,644.7903111571403,Standard,Standard,High_spent_Large_value_payments,43.0,104118.69,5.0,7.0,5.0,3.0,8853.5575,14.65,555.27,163.64459709895598
22.0,15.0,9.0,39.44680167832376,263.0,Yes,224.92031969657089,736.7908332044733,Standard,Standard,High_spent_Large_value_payments,43.0,104118.69,5.0,7.0,5.0,3.0,8853.5575,14.65,555.27,163.64459709895598
24.0,13.0,9.0,25.294333046036357,128.0,Yes,51.38465301537149,345.181244320213,Poor,Standard,High_spent_Small_value_payments,42.0,20562.56,5.0,6.0,31.0,2.0,1651.5466666666669,11.16,2491.07,28.588769331082183
24.0,13.0,9.0,34.280846595230635,129.0,Yes,111.8977709339345,357.5718099719425,Poor,Standard,High_spent_Small_value_payments,42.0,20562.56,5.0,6.0,31.0,2.0,1651.5466666666669,11.16,2491.07,28.588769331082183
23.0,13.0,9.0,37.41684151790876,130.0,Yes,91.50918987194757,305.05670746363694,Poor,Standard,High_spent_Small_value_payments,42.0,20562.56,5.0,6.0,31.0,2.0,1651.5466666666669,11.16,2491.07,28.588769331082183
24.0,11.0,9.0,35.11760419929441,131.0,Yes,164.9824453958394,261.5834519397451,Poor,Standard,High_spent_Small_value_payments,42.0,20562.56,5.0,6.0,31.0,2.0,1651.5466666666669,11.16,2491.07,28.588769331082183
28.0,12.0,9.0,33.343396572234305,132.0,NM,111.8977709339345,339.29265791275134,Poor,Standard,High_spent_Small_value_payments,42.0,20562.56,5.0,6.0,31.0,2.0,1651.5466666666669,11.16,2491.07,28.588769331082183
22.0,13.0,9.0,29.72869321661686,133.0,NM,128.82270760566158,277.74318972992296,Standard,Standard,High_spent_Small_value_payments,42.0,20562.56,5.0,6.0,31.0,2.0,1651.5466666666669,11.16,2491.07,28.588769331082183
23.0,13.0,9.0,26.665045541072107,134.0,Yes,111.77960435485727,304.78629298072724,Standard,Standard,High_spent_Small_value_payments,42.0,20562.56,5.0,6.0,31.0,2.0,1651.5466666666669,11.16,2491.07,28.588769331082183
24.0,13.0,9.0,39.43457724253761,135.0,Yes,112.01593751301172,294.5499598225728,Standard,Standard,High_spent_Small_value_payments,42.0,20562.56,5.0,6.0,31.0,2.0,1651.5466666666669,11.16,2491.07,28.588769331082183
22.0,11.0,8.0,32.30648246231695,105.0,Yes,191.3871677796321,273.3584867593683,Poor,Standard,Low_spent_Small_value_payments,44.0,34014.64,4.0,4.0,21.0,7.0,2742.5533333333333,15.58,1706.37,99.50967879433294
22.0,11.0,8.0,35.59297236209473,106.0,Yes,196.41788544239293,268.32776909660754,Poor,Standard,Low_spent_Small_value_payments,44.0,34014.64,4.0,4.0,21.0,7.0,2742.5533333333333,15.58,1706.37,99.50967879433294
22.0,11.0,8.0,36.00183918460017,107.0,Yes,88.41189726683035,356.33375727217003,Poor,Standard,Low_spent_Small_value_payments,44.0,34014.64,4.0,4.0,21.0,7.0,2742.5533333333333,15.58,1706.37,99.50967879433294
18.0,11.0,8.0,33.626735780457835,107.0,Yes,95.86736588471523,328.8782886542852,Standard,Standard,Low_spent_Small_value_payments,44.0,34014.64,4.0,4.0,21.0,7.0,2742.5533333333333,15.58,1706.37,99.50967879433294
20.0,11.0,8.0,33.525046715284255,107.0,Yes,295.4683823541429,169.2772721848575,Standard,Standard,Low_spent_Small_value_payments,44.0,34014.64,4.0,4.0,21.0,7.0,2742.5533333333333,15.58,1706.37,99.50967879433294
22.0,11.0,8.0,38.74043111115203,107.0,Yes,176.9405605821926,267.8050939568078,Standard,Standard,Low_spent_Small_value_payments,44.0,34014.64,4.0,4.0,21.0,7.0,2742.5533333333333,15.58,1706.37,99.50967879433294
22.0,11.0,9.0,24.97526625741468,111.0,Yes,177.6618311649946,267.08382337400576,Standard,Standard,Low_spent_Small_value_payments,44.0,34014.64,4.0,4.0,21.0,7.0,2742.5533333333333,15.58,1706.37,99.50967879433294
22.0,11.0,9.0,31.99192833700731,112.0,Yes,129.81403338361548,334.93162115538485,Standard,Standard,Low_spent_Small_value_payments,44.0,34014.64,4.0,4.0,21.0,7.0,2742.5533333333333,15.58,1706.37,99.50967879433294
29.0,18.0,11.0,39.57905331415999,35.0,Yes,62.26490187300213,240.77092979860447,Poor,Bad,Low_spent_Medium_value_payments,38.0,20372.43,10.0,5.0,17.0,7.0,1411.7025,19.96,3460.0,108.1344183283934
24.0,18.0,11.0,23.55374036248175,36.0,NM,139.59948576314838,183.43634590845826,Poor,Bad,Low_spent_Medium_value_payments,38.0,20372.43,10.0,5.0,17.0,7.0,1411.7025,19.96,3460.0,108.1344183283934
32.0,18.0,11.0,30.686340844147647,36.0,Yes,129.65629483537043,183.37953683623616,Poor,Bad,Low_spent_Medium_value_payments,38.0,20372.43,10.0,5.0,17.0,7.0,1411.7025,19.96,3460.0,108.1344183283934
30.0,17.0,11.0,38.8359256652964,38.0,NM,57.68049127998648,245.35534039162013,Poor,Bad,Low_spent_Medium_value_payments,38.0,20372.43,10.0,5.0,17.0,7.0,1411.7025,19.96,3460.0,108.1344183283934
26.0,20.0,11.0,26.60130828331124,39.0,Yes,121.27209279266178,191.76373887894482,Poor,Bad,Low_spent_Medium_value_payments,38.0,20372.43,10.0,5.0,17.0,7.0,1411.7025,19.96,3460.0,108.1344183283934
29.0,21.0,15.0,35.8998361136114,40.0,Yes,93.46359749723827,229.57223417436836,Poor,Bad,Low_spent_Medium_value_payments,38.0,20372.43,10.0,5.0,17.0,7.0,1411.7025,19.96,3460.0,108.1344183283934
26.0,18.0,15.0,22.95174345571705,41.0,Yes,174.5123270050649,148.5235046665417,Poor,Bad,Low_spent_Medium_value_payments,38.0,20372.43,10.0,5.0,17.0,7.0,1411.7025,19.96,3460.0,108.1344183283934
29.0,18.0,15.0,30.70813373105643,42.0,Yes,121.27209279266178,219.37112309010644,Poor,Bad,Low_spent_Medium_value_payments,38.0,20372.43,10.0,5.0,17.0,7.0,1411.7025,19.96,3460.0,108.1344183283934
8.0,2.0,1.0,34.25621921907008,190.0,NM,100.66085253923828,1120.993443035089,Standard,Good,High_spent_Small_value_payments,24.0,167787.16,5.0,4.0,10.0,3.0,13952.263333333334,8.56,1357.9,413.5720377590062
3.0,2.0,1.0,36.4116634801112,190.0,No,536.0394844934186,705.6148110809088,Standard,Good,High_spent_Small_value_payments,24.0,167787.16,5.0,4.0,10.0,3.0,13952.263333333334,8.56,1357.9,413.5720377590062
3.0,2.0,1.0,36.84112926844992,191.0,No,369.91737183467035,881.736923739657,Standard,Good,High_spent_Small_value_payments,24.0,167787.16,5.0,4.0,10.0,3.0,13952.263333333334,8.56,1357.9,413.5720377590062
3.0,2.0,1.0,31.95382942523293,192.0,No,596.9370110938066,654.7172844805208,Standard,Good,High_spent_Small_value_payments,24.0,167787.16,5.0,4.0,10.0,3.0,13952.263333333334,8.56,1357.9,413.5720377590062
2.0,2.0,1.0,28.67314617221338,193.0,NM,472.53392341303214,759.1203721612953,Standard,Good,High_spent_Small_value_payments,24.0,167787.16,5.0,4.0,10.0,3.0,13952.263333333334,8.56,1357.9,413.5720377590062
3.0,2.0,1.0,32.46943581457283,194.0,No,545.731311739615,725.9229838347122,Standard,Good,High_spent_Small_value_payments,24.0,167787.16,5.0,4.0,10.0,3.0,13952.263333333334,8.56,1357.9,413.5720377590062
3.0,2.0,1.0,32.895881780923176,195.0,No,255.5049261948431,986.1493693794844,Standard,Good,High_spent_Small_value_payments,24.0,167787.16,5.0,4.0,10.0,3.0,13952.263333333334,8.56,1357.9,413.5720377590062
3.0,0.0,1.0,28.638273813316733,196.0,No,275.0778574890321,946.5764380852953,Standard,Good,High_spent_Small_value_payments,24.0,167787.16,5.0,4.0,10.0,3.0,13952.263333333334,8.56,1357.9,413.5720377590062
25.0,19.0,2.0,28.52293600925901,207.0,Yes,261.8936589330085,908.3708892769333,Standard,Standard,Low_spent_Medium_value_payments,31.0,135807.12,7.0,7.0,12.0,3.0,11446.26,5.1,1032.13,214.3614517900581
25.0,20.0,2.0,38.86948390862865,208.0,Yes,210.74282949393108,959.5217187160107,Standard,Standard,Low_spent_Medium_value_payments,31.0,135807.12,7.0,7.0,12.0,3.0,11446.26,5.1,1032.13,214.3614517900581
25.0,20.0,2.0,27.87521732314569,209.0,NM,365.2671350634745,844.9974131464675,Standard,Standard,Low_spent_Medium_value_payments,31.0,135807.12,7.0,7.0,12.0,3.0,11446.26,5.1,1032.13,214.3614517900581
25.0,20.0,2.0,29.09968972563392,210.0,Yes,1163.3633889342234,46.90115927571844,Standard,Standard,Low_spent_Medium_value_payments,31.0,135807.12,7.0,7.0,12.0,3.0,11446.26,5.1,1032.13,214.3614517900581
21.0,20.0,3.0,43.00388876887824,211.0,Yes,446.5631200856504,763.7014281242914,Standard,Standard,Low_spent_Medium_value_payments,31.0,135807.12,7.0,7.0,12.0,3.0,11446.26,5.1,1032.13,214.3614517900581
25.0,20.0,3.0,42.07446286865816,211.0,Yes,455.1721444116711,755.0924037982708,Good,Standard,Low_spent_Medium_value_payments,31.0,135807.12,7.0,7.0,12.0,3.0,11446.26,5.1,1032.13,214.3614517900581
26.0,20.0,3.0,33.5862393990248,213.0,Yes,1063.71628443038,146.5482637795618,Good,Standard,Low_spent_Medium_value_payments,31.0,135807.12,7.0,7.0,12.0,3.0,11446.26,5.1,1032.13,214.3614517900581
25.0,20.0,3.0,33.74245226885252,214.0,Yes,1031.1286207251114,179.1359274848304,Standard,Standard,Low_spent_Medium_value_payments,31.0,135807.12,7.0,7.0,12.0,3.0,11446.26,5.1,1032.13,214.3614517900581
45.0,17.0,10.0,32.717788278715496,21.0,Yes,276.9802812418179,252.07728436882286,Poor,Bad,Low_spent_Small_value_payments,38.0,69228.92,9.0,8.0,18.0,7.0,5752.076666666668,5.84,4648.0,316.1501010560258
43.0,16.0,10.0,23.639717848802626,21.0,Yes,617.0550271196926,197.6995236453226,Poor,Bad,Low_spent_Small_value_payments,38.0,69228.92,9.0,8.0,18.0,7.0,5752.076666666668,5.84,4648.0,316.1501010560258
43.0,13.0,10.0,39.25856032583928,21.0,Yes,138.2266051780628,370.83096043257797,Poor,Bad,Low_spent_Small_value_payments,38.0,69228.92,9.0,8.0,18.0,7.0,5752.076666666668,5.84,4648.0,316.1501010560258
46.0,14.0,10.0,32.09974013516605,22.0,Yes,424.9070332686981,317.65342449640775,Poor,Bad,Low_spent_Small_value_payments,38.0,69228.92,9.0,8.0,18.0,7.0,5752.076666666668,5.84,4648.0,316.1501010560258
46.0,16.0,10.0,36.277027888622754,23.0,Yes,424.9070332686981,110.81296560098696,Poor,Bad,Low_spent_Small_value_payments,38.0,69228.92,9.0,8.0,18.0,7.0,5752.076666666668,5.84,4648.0,316.1501010560258
43.0,16.0,10.0,26.894108441593943,24.0,NM,479.7835288836292,59.27403672701172,Poor,Bad,Low_spent_Small_value_payments,38.0,69228.92,9.0,8.0,18.0,7.0,5752.076666666668,5.84,4648.0,316.1501010560258
48.0,16.0,15.0,28.21729260818676,25.0,Yes,424.9070332686981,124.15053234194271,Poor,Bad,Low_spent_Small_value_payments,38.0,69228.92,9.0,8.0,18.0,7.0,5752.076666666668,5.84,4648.0,316.1501010560258
43.0,16.0,15.0,34.83070282476495,26.0,Yes,424.9070332686981,197.6995236453226,Poor,Bad,Low_spent_Small_value_payments,38.0,69228.92,9.0,8.0,18.0,7.0,5752.076666666668,5.84,4648.0,316.1501010560258
15.0,12.0,4.0,33.26439179899296,273.0,Yes,104.44140710580444,358.6673877497953,Standard,Standard,Low_spent_Small_value_payments,42.0,17758.44,8.0,3.0,13.0,1.0,1403.87,15.64,908.52,11.666972271723626
15.0,11.0,4.0,36.6442410353604,274.0,Yes,117.5058639303892,281.2141637978872,Standard,Standard,Low_spent_Small_value_payments,42.0,17758.44,8.0,3.0,13.0,1.0,1403.87,15.64,908.52,11.666972271723626
15.0,11.0,4.0,33.88566540654536,275.0,Yes,84.16724665720072,324.55278107107563,Standard,Standard,Low_spent_Small_value_payments,42.0,17758.44,8.0,3.0,13.0,1.0,1403.87,15.64,908.52,11.666972271723626
15.0,11.0,4.0,27.77223278270721,276.0,Yes,91.37695028121969,327.3430774470566,Standard,Standard,Low_spent_Small_value_payments,42.0,17758.44,8.0,3.0,13.0,1.0,1403.87,15.64,908.52,11.666972271723626
15.0,11.0,4.0,28.316841173835638,277.0,NM,35.187903104791765,333.5321246234846,Standard,Standard,Low_spent_Small_value_payments,42.0,17758.44,8.0,3.0,13.0,1.0,1403.87,15.64,908.52,11.666972271723626
15.0,9.0,4.0,40.69249514662592,278.0,Yes,130.63344592529842,288.08658180297795,Standard,Standard,Low_spent_Small_value_payments,42.0,17758.44,8.0,3.0,13.0,1.0,1403.87,15.64,908.52,11.666972271723626
15.0,8.0,4.0,29.50523221864861,279.0,Yes,139.6270489428084,269.092978785468,Standard,Standard,Low_spent_Small_value_payments,42.0,17758.44,8.0,3.0,13.0,1.0,1403.87,15.64,908.52,11.666972271723626
15.0,10.0,4.0,31.31924951048175,280.0,Yes,104.44140710580444,261.67955338623915,Standard,Standard,Low_spent_Small_value_payments,42.0,17758.44,8.0,3.0,13.0,1.0,1403.87,15.64,908.52,11.666972271723626
26.0,11.0,6.0,24.794937255164196,212.0,Yes,99.50273557939545,303.97072275393793,Standard,Standard,Low_spent_Small_value_payments,15.0,12680.815,4.0,5.0,14.0,0.0,1334.7345833333334,12.79,704.18,0.0
30.0,11.0,6.0,24.003019639643806,213.0,Yes,99.50273557939545,346.8049411787899,Standard,Standard,Low_spent_Small_value_payments,15.0,12680.815,4.0,5.0,14.0,0.0,1334.7345833333334,12.79,704.18,0.0
26.0,11.0,6.0,33.48775039521502,213.0,Yes,34.16940847646265,339.3040498568708,Standard,Standard,Low_spent_Small_value_payments,15.0,12680.815,4.0,5.0,14.0,0.0,1334.7345833333334,12.79,704.18,0.0
29.0,11.0,6.0,26.67798484250401,215.0,Yes,135.44754702193848,278.0259113113949,Poor,Standard,Low_spent_Small_value_payments,15.0,12680.815,4.0,5.0,14.0,0.0,1334.7345833333334,12.79,704.18,0.0
26.0,8.0,9.0,26.944809938765225,216.0,Yes,119.45809852288966,304.01535981044367,Poor,Standard,Low_spent_Small_value_payments,15.0,12680.815,4.0,5.0,14.0,0.0,1334.7345833333334,12.79,704.18,0.0
26.0,13.0,9.0,29.433602984211134,217.0,Yes,118.40781123680829,305.06564709652514,Poor,Standard,Low_spent_Small_value_payments,15.0,12680.815,4.0,5.0,14.0,0.0,1334.7345833333334,12.79,704.18,0.0
26.0,11.0,9.0,33.44851409543205,217.0,Yes,35.132906397513516,378.3405519358198,Poor,Standard,Low_spent_Small_value_payments,15.0,12680.815,4.0,5.0,14.0,0.0,1334.7345833333334,12.79,704.18,0.0
29.0,11.0,9.0,33.720594807887075,219.0,Yes,41.21151879555029,372.2619395377831,Poor,Standard,Low_spent_Small_value_payments,15.0,12680.815,4.0,5.0,14.0,0.0,1334.7345833333334,12.79,704.18,0.0
24.0,15.0,4.0,24.11553643389938,303.0,No,73.88526273341398,295.60335424537067,Good,Good,Low_spent_Small_value_payments,44.0,16943.505,4.0,6.0,11.0,1.0,1382.95875,8.93,961.19,11.203244455239489
24.0,15.0,4.0,23.85565703565148,304.0,NM,63.53435220059482,343.55827834416567,Good,Good,Low_spent_Small_value_payments,44.0,16943.505,4.0,6.0,11.0,1.0,1382.95875,8.93,961.19,11.203244455239489
24.0,16.0,5.0,39.915307302469664,305.0,No,79.32418856608193,327.76844197867865,Good,Good,Low_spent_Small_value_payments,44.0,16943.505,4.0,6.0,11.0,1.0,1382.95875,8.93,961.19,11.203244455239489
24.0,18.0,5.0,37.038230499472434,306.0,No,27.886543132436717,349.20608741232377,Standard,Good,Low_spent_Small_value_payments,44.0,16943.505,4.0,6.0,11.0,1.0,1382.95875,8.93,961.19,11.203244455239489
24.0,16.0,5.0,36.56658415410681,307.0,No,128.28281477750068,288.8098157672598,Good,Good,Low_spent_Small_value_payments,44.0,16943.505,4.0,6.0,11.0,1.0,1382.95875,8.93,961.19,11.203244455239489
24.0,16.0,5.0,24.948416882983075,308.0,NM,73.88526273341398,320.96383516484826,Good,Good,Low_spent_Small_value_payments,44.0,16943.505,4.0,6.0,11.0,1.0,1382.95875,8.93,961.19,11.203244455239489
24.0,16.0,5.0,40.09890334723137,309.0,No,68.44633690074605,348.6462936440145,Good,Good,Low_spent_Small_value_payments,44.0,16943.505,4.0,6.0,11.0,1.0,1382.95875,8.93,961.19,11.203244455239489
24.0,16.0,5.0,39.35551916188575,310.0,No,162.34362787837554,254.74900266638497,Good,Good,Low_spent_Small_value_payments,44.0,16943.505,4.0,6.0,11.0,1.0,1382.95875,8.93,961.19,11.203244455239489
15.0,15.0,4.0,41.1938800034887,243.0,Yes,636.7684684337103,523.2292674261456,Standard,Standard,Low_spent_Medium_value_payments,42.0,118636.88,8.0,6.0,9.0,1.0,9865.406666666668,11.94,1097.71,86.54293080681103
18.0,13.0,4.0,37.65232920810881,243.0,NM,527.6122526770241,282.2423601407934,Standard,Standard,Low_spent_Medium_value_payments,42.0,118636.88,8.0,6.0,9.0,1.0,9865.406666666668,11.94,1097.71,86.54293080681103
21.0,16.0,4.0,30.65234323270157,245.0,Yes,552.7967740468589,637.2009618129969,Standard,Standard,Low_spent_Medium_value_payments,42.0,118636.88,8.0,6.0,9.0,1.0,9865.406666666668,11.94,1097.71,86.54293080681103
18.0,16.0,4.0,32.55983073532552,246.0,Yes,502.4277313071894,677.5700045526664,Poor,Standard,Low_spent_Medium_value_payments,42.0,118636.88,8.0,6.0,9.0,1.0,9865.406666666668,11.94,1097.71,86.54293080681103
23.0,16.0,4.0,39.691368363198826,247.0,Yes,329.0014057527793,820.9963301070766,Poor,Standard,Low_spent_Medium_value_payments,42.0,118636.88,8.0,6.0,9.0,1.0,9865.406666666668,11.94,1097.71,86.54293080681103
18.0,16.0,4.0,42.86498930998654,248.0,NM,98.45541904178269,1041.5423168180732,Poor,Standard,Low_spent_Medium_value_payments,42.0,118636.88,8.0,6.0,9.0,1.0,9865.406666666668,11.94,1097.71,86.54293080681103
18.0,13.0,4.0,32.93614089249269,249.0,NM,527.6122526770241,334.11925575530967,Standard,Standard,Low_spent_Medium_value_payments,42.0,118636.88,8.0,6.0,9.0,1.0,9865.406666666668,11.94,1097.71,86.54293080681103
18.0,15.0,4.0,36.41520197404149,249.0,NM,632.5705691648473,547.4271666950085,Standard,Standard,Low_spent_Medium_value_payments,42.0,118636.88,8.0,6.0,9.0,1.0,9865.406666666668,11.94,1097.71,86.54293080681103
15.0,7.0,0.0,36.11243246977772,238.0,No,108.95948487833712,884.4052651216631,Standard,Good,High_spent_Medium_value_payments,33.0,90403.77,4.0,6.0,2.0,0.0,7433.6475,0.84,575.68,0.0
15.0,7.0,0.0,40.52433550526509,239.0,No,550.3759106629419,462.9888393370582,Standard,Good,High_spent_Medium_value_payments,33.0,90403.77,4.0,6.0,2.0,0.0,7433.6475,0.84,575.68,0.0
13.0,4.0,0.0,40.92021604407033,240.0,No,128.48007180212036,864.8846781978798,Standard,Good,High_spent_Medium_value_payments,33.0,90403.77,4.0,6.0,2.0,0.0,7433.6475,0.84,575.68,0.0
10.0,4.0,0.0,39.8542532395063,240.0,NM,396.91774474739685,606.4470052526033,Standard,Good,High_spent_Medium_value_payments,33.0,90403.77,4.0,6.0,2.0,0.0,7433.6475,0.84,575.68,0.0
15.0,7.0,3.0,38.80099095530177,242.0,No,361.2215399357167,662.1432100642834,Standard,Good,High_spent_Medium_value_payments,33.0,90403.77,4.0,6.0,2.0,0.0,7433.6475,0.84,575.68,0.0
15.0,7.0,3.0,33.11976260694879,242.0,No,255.8441624542,747.5205875458,Standard,Good,High_spent_Medium_value_payments,33.0,90403.77,4.0,6.0,2.0,0.0,7433.6475,0.84,575.68,0.0
15.0,7.0,3.0,28.93650644687836,244.0,No,99.70591061775221,883.6588393822477,Standard,Good,High_spent_Medium_value_payments,33.0,90403.77,4.0,6.0,2.0,0.0,7433.6475,0.84,575.68,0.0
18.0,7.0,3.0,31.323239327115463,245.0,No,246.32182690501503,777.0429230949852,Standard,Good,High_spent_Medium_value_payments,33.0,90403.77,4.0,6.0,2.0,0.0,7433.6475,0.84,575.68,0.0
7.0,1.0,4.0,24.468318382321574,381.0,No,1126.2186784314515,267.1560022700387,Good,Good,High_spent_Medium_value_payments,51.0,171292.56,1.0,5.0,9.0,3.0,12574.940065472232,5.49,393.01,1779.1032538262775
3.0,1.0,4.0,28.85153664278653,382.0,No,856.7845825178467,546.5900981836436,Good,Good,High_spent_Medium_value_payments,51.0,171292.56,1.0,5.0,9.0,3.0,12574.940065472232,5.49,393.01,1779.1032538262775
3.0,1.0,4.0,34.33834257846327,383.0,No,1406.3368800131368,994.5338270040138,Good,Good,High_spent_Medium_value_payments,51.0,171292.56,1.0,5.0,9.0,3.0,12574.940065472232,5.49,393.01,1779.1032538262775
3.0,1.0,4.0,36.203596443532255,383.0,NM,315.109762834168,1058.2649178673223,Good,Good,High_spent_Medium_value_payments,51.0,171292.56,1.0,5.0,9.0,3.0,12574.940065472232,5.49,393.01,1779.1032538262775
0.0,1.0,4.0,35.083687966268506,385.0,No,283.187021109729,1090.187659591761,Good,Good,High_spent_Medium_value_payments,51.0,171292.56,1.0,5.0,9.0,3.0,12574.940065472232,5.49,393.01,1779.1032538262775
3.0,1.0,4.0,45.13204524692608,385.0,No,398.84085369747635,994.5338270040138,Good,Good,High_spent_Medium_value_payments,51.0,171292.56,1.0,5.0,9.0,3.0,12574.940065472232,5.49,393.01,1779.1032538262775
6.0,4.0,4.0,31.889406530555117,387.0,No,327.9806260537769,1045.3940546477133,Standard,Good,High_spent_Medium_value_payments,51.0,171292.56,1.0,5.0,9.0,3.0,12574.940065472232,5.49,393.01,1779.1032538262775
3.0,1.0,4.0,40.14631225302835,388.0,No,503.4495450263508,869.9251356751395,Good,Good,High_spent_Medium_value_payments,51.0,171292.56,1.0,5.0,9.0,3.0,12574.940065472232,5.49,393.01,1779.1032538262775
2.0,2.0,2.0,36.17022672716735,199.0,No,183.3879277746717,367.0203222253283,Standard,Good,Low_spent_Small_value_payments,52.0,33768.99,5.0,4.0,5.0,0.0,2904.0825,10.06,209.22,0.0
2.0,2.0,2.0,36.37816807628293,200.0,No,70.36701573300535,460.04123426699465,Standard,Good,Low_spent_Small_value_payments,52.0,33768.99,5.0,4.0,5.0,0.0,2904.0825,10.06,209.22,0.0
2.0,2.0,2.0,27.267451638452314,201.0,No,367.0970588285022,213.31119117149785,Standard,Good,Low_spent_Small_value_payments,52.0,33768.99,5.0,4.0,5.0,0.0,2904.0825,10.06,209.22,0.0
2.0,2.0,3.0,36.33105200437889,202.0,No,174.75304928360907,405.6552007163908,Standard,Good,Low_spent_Small_value_payments,52.0,33768.99,5.0,4.0,5.0,0.0,2904.0825,10.06,209.22,0.0
5.0,2.0,3.0,25.08009439417675,203.0,No,45.24201361106348,495.1662363889365,Standard,Good,Low_spent_Small_value_payments,52.0,33768.99,5.0,4.0,5.0,0.0,2904.0825,10.06,209.22,0.0
2.0,2.0,3.0,28.77776801613936,204.0,No,66.7821849278114,483.62606507218857,Poor,Good,Low_spent_Small_value_payments,52.0,33768.99,5.0,4.0,5.0,0.0,2904.0825,10.06,209.22,0.0
